[2019-06-24T14:07:55.329+0000][1][gc,age       ] GC(7) - age   3:    2193800 bytes,    3998456 total
[2019-06-24T14:07:55.329+0000][1][gc,age       ] GC(7) - age   4:     540800 bytes,    4539256 total
[2019-06-24T14:07:55.329+0000][1][gc,heap      ] GC(7) ParNew: 74459K->6120K(78656K)
[2019-06-24T14:07:55.329+0000][1][gc,heap      ] GC(7) CMS: 11300K->11300K(174784K)
[2019-06-24T14:07:55.329+0000][1][gc,metaspace ] GC(7) Metaspace: 19934K->19934K(1067008K)
[2019-06-24T14:07:55.329+0000][1][gc           ] GC(7) Pause Young (Allocation Failure) 83M->17M(247M) 39.997ms
[2019-06-24T14:07:55.329+0000][1][gc,cpu       ] GC(7) User=0.07s Sys=0.00s Real=0.04s
[2019-06-24T14:07:55.330+0000][1][safepoint    ] Leaving safepoint region
[2019-06-24T14:07:55.330+0000][1][safepoint    ] Total time for which application threads were stopped: 0.0401884 seconds, Stopping threads took: 0.0000214 seconds
[2019-06-24T14:07:55.551+0000][1][safepoint    ] Application time: 0.2217909 seconds
[2019-06-24T14:07:55.551+0000][1][safepoint    ] Entering safepoint region: GenCollectForAllocation
[2019-06-24T14:07:55.552+0000][1][gc,start     ] GC(8) Pause Young (Allocation Failure)
[2019-06-24T14:07:55.552+0000][1][gc,task      ] GC(8) Using 5 workers of 8 for evacuation
[2019-06-24T14:07:55.565+0000][1][gc,age       ] GC(8) Desired survivor size 4456448 bytes, new threshold 4 (max threshold 6)
[2019-06-24T14:07:55.565+0000][1][gc,age       ] GC(8) Age table with threshold 4 (max threshold 6)
[2019-06-24T14:07:55.565+0000][1][gc,age       ] GC(8) - age   1:     946976 bytes,     946976 total
[2019-06-24T14:07:55.565+0000][1][gc,age       ] GC(8) - age   2:     654760 bytes,    1601736 total
[2019-06-24T14:07:55.565+0000][1][gc,age       ] GC(8) - age   3:    1129664 bytes,    2731400 total
[2019-06-24T14:07:55.565+0000][1][gc,age       ] GC(8) - age   4:    2193512 bytes,    4924912 total
[2019-06-24T14:07:55.565+0000][1][gc,heap      ] GC(8) ParNew: 76072K->6453K(78656K)
[2019-06-24T14:07:55.565+0000][1][gc,heap      ] GC(8) CMS: 11300K->11838K(174784K)
[2019-06-24T14:07:55.565+0000][1][gc,metaspace ] GC(8) Metaspace: 20163K->20163K(1069056K)
[2019-06-24T14:07:55.565+0000][1][gc           ] GC(8) Pause Young (Allocation Failure) 85M->17M(247M) 13.933ms
[2019-06-24T14:07:55.565+0000][1][gc,cpu       ] GC(8) User=0.03s Sys=0.00s Real=0.02s
[2019-06-24T14:07:55.566+0000][1][safepoint    ] Leaving safepoint region
[2019-06-24T14:07:55.566+0000][1][safepoint    ] Total time for which application threads were stopped: 0.0141262 seconds, Stopping threads took: 0.0000467 seconds
[2019-06-24T14:07:55.653+0000][1][safepoint    ] Application time: 0.0876259 seconds
[2019-06-24T14:07:55.661+0000][1][safepoint    ] Entering safepoint region: CollectForMetadataAllocation
[2019-06-24T14:07:55.661+0000][1][safepoint    ] Leaving safepoint region
[2019-06-24T14:07:55.661+0000][1][safepoint    ] Total time for which application threads were stopped: 0.0002712 seconds, Stopping threads took: 0.0000846 seconds
[2019-06-24T14:07:55.803+0000][1][safepoint    ] Application time: 0.1417799 seconds
[2019-06-24T14:07:55.803+0000][1][safepoint    ] Entering safepoint region: GenCollectForAllocation
[2019-06-24T14:07:55.803+0000][1][gc,start     ] GC(9) Pause Young (Allocation Failure)
[2019-06-24T14:07:55.803+0000][1][gc,task      ] GC(9) Using 5 workers of 8 for evacuation
[2019-06-24T14:07:55.819+0000][1][gc,age       ] GC(9) Desired survivor size 4456448 bytes, new threshold 6 (max threshold 6)
[2019-06-24T14:07:55.819+0000][1][gc,age       ] GC(9) Age table with threshold 6 (max threshold 6)
[2019-06-24T14:07:55.819+0000][1][gc,age       ] GC(9) - age   1:     491056 bytes,     491056 total
[2019-06-24T14:07:55.819+0000][1][gc,age       ] GC(9) - age   2:     340208 bytes,     831264 total
[2019-06-24T14:07:55.819+0000][1][gc,age       ] GC(9) - age   3:     654664 bytes,    1485928 total
[2019-06-24T14:07:55.819+0000][1][gc,age       ] GC(9) - age   4:    1129664 bytes,    2615592 total
[2019-06-24T14:07:55.819+0000][1][gc,heap      ] GC(9) ParNew: 76405K->5613K(78656K)
[2019-06-24T14:07:55.819+0000][1][gc,heap      ] GC(9) CMS: 11838K->13994K(174784K)
[2019-06-24T14:07:55.819+0000][1][gc,metaspace ] GC(9) Metaspace: 20283K->20283K(1069056K)
[2019-06-24T14:07:55.819+0000][1][gc           ] GC(9) Pause Young (Allocation Failure) 86M->19M(247M) 15.629ms
[2019-06-24T14:07:55.819+0000][1][gc,cpu       ] GC(9) User=0.03s Sys=0.00s Real=0.01s
[2019-06-24T14:07:55.819+0000][1][safepoint    ] Leaving safepoint region
[2019-06-24T14:07:55.819+0000][1][safepoint    ] Total time for which application threads were stopped: 0.0158420 seconds, Stopping threads took: 0.0000517 seconds
[2019-06-24T14:07:55.819+0000][1][safepoint    ] Application time: 0.0001718 seconds
[2019-06-24T14:07:55.819+0000][1][safepoint    ] Entering safepoint region: CMS_Initial_Mark
[2019-06-24T14:07:55.819+0000][1][gc,start     ] GC(10) Pause Initial Mark
[2019-06-24T14:07:55.820+0000][1][gc           ] GC(10) Pause Initial Mark 19M->19M(247M) 0.974ms
[2019-06-24T14:07:55.820+0000][1][gc,cpu       ] GC(10) User=0.00s Sys=0.00s Real=0.00s
[2019-06-24T14:07:55.820+0000][1][safepoint    ] Leaving safepoint region
[2019-06-24T14:07:55.820+0000][1][safepoint    ] Total time for which application threads were stopped: 0.0011195 seconds, Stopping threads took: 0.0000435 seconds
[2019-06-24T14:07:55.820+0000][1][gc           ] GC(10) Concurrent Mark
[2019-06-24T14:07:55.833+0000][1][gc,task      ] GC(10) Using 2 workers of 2 for marking
[2019-06-24T14:07:55.868+0000][1][gc           ] GC(10) Concurrent Mark 47.436ms
[2019-06-24T14:07:55.868+0000][1][gc,cpu       ] GC(10) User=0.10s Sys=0.01s Real=0.05s
[2019-06-24T14:07:55.868+0000][1][gc           ] GC(10) Concurrent Preclean
[2019-06-24T14:07:55.869+0000][1][gc           ] GC(10) Concurrent Preclean 0.883ms
[2019-06-24T14:07:55.869+0000][1][gc,cpu       ] GC(10) User=0.00s Sys=0.00s Real=0.00s
[2019-06-24T14:07:55.869+0000][1][gc           ] GC(10) Concurrent Abortable Preclean
[2019-06-24T14:07:55.958+0000][1][safepoint    ] Application time: 0.1371868 seconds
[2019-06-24T14:07:55.961+0000][1][safepoint    ] Entering safepoint region: CollectForMetadataAllocation
[2019-06-24T14:07:55.961+0000][1][safepoint    ] Leaving safepoint region
[2019-06-24T14:07:55.961+0000][1][safepoint    ] Total time for which application threads were stopped: 0.0037038 seconds, Stopping threads took: 0.0034954 seconds
[2019-06-24T14:07:56.096+0000][1][safepoint    ] Application time: 0.1345915 seconds
[2019-06-24T14:07:56.096+0000][1][safepoint    ] Entering safepoint region: GenCollectForAllocation
[2019-06-24T14:07:56.096+0000][1][gc,start     ] GC(11) Pause Young (Allocation Failure)
[2019-06-24T14:07:56.096+0000][1][gc,task      ] GC(11) Using 5 workers of 8 for evacuation
[2019-06-24T14:07:56.118+0000][1][gc,age       ] GC(11) Desired survivor size 4456448 bytes, new threshold 6 (max threshold 6)
[2019-06-24T14:07:56.118+0000][1][gc,age       ] GC(11) Age table with threshold 6 (max threshold 6)
[2019-06-24T14:07:56.118+0000][1][gc,age       ] GC(11) - age   1:    1980976 bytes,    1980976 total
[2019-06-24T14:07:56.118+0000][1][gc,age       ] GC(11) - age   2:     100440 bytes,    2081416 total
[2019-06-24T14:07:56.118+0000][1][gc,age       ] GC(11) - age   3:     340208 bytes,    2421624 total
[2019-06-24T14:07:56.118+0000][1][gc,age       ] GC(11) - age   4:     654488 bytes,    3076112 total
[2019-06-24T14:07:56.118+0000][1][gc,age       ] GC(11) - age   5:    1129376 bytes,    4205488 total
[2019-06-24T14:07:56.118+0000][1][gc,heap      ] GC(11) ParNew: 75565K->4508K(78656K)
[2019-06-24T14:07:56.118+0000][1][gc,heap      ] GC(11) CMS: 13994K->13994K(174784K)
[2019-06-24T14:07:56.118+0000][1][gc,metaspace ] GC(11) Metaspace: 20363K->20363K(1069056K)
[2019-06-24T14:07:56.118+0000][1][gc           ] GC(11) Pause Young (Allocation Failure) 87M->18M(247M) 21.526ms
[2019-06-24T14:07:56.118+0000][1][gc,cpu       ] GC(11) User=0.03s Sys=0.00s Real=0.02s
[2019-06-24T14:07:56.118+0000][1][safepoint    ] Leaving safepoint region
[2019-06-24T14:07:56.118+0000][1][safepoint    ] Total time for which application threads were stopped: 0.0217296 seconds, Stopping threads took: 0.0000537 seconds
[2019-06-24T14:07:56.271+0000][1][safepoint    ] Application time: 0.1528094 seconds
[2019-06-24T14:07:56.271+0000][1][safepoint    ] Entering safepoint region: Deoptimize
[2019-06-24T14:07:56.271+0000][1][safepoint    ] Leaving safepoint region
[2019-06-24T14:07:56.271+0000][1][safepoint    ] Total time for which application threads were stopped: 0.0004805 seconds, Stopping threads took: 0.0000525 seconds
[2019-06-24T14:07:56.343+0000][1][gc           ] GC(10) Concurrent Abortable Preclean 474.104ms
[2019-06-24T14:07:56.343+0000][1][gc,cpu       ] GC(10) User=0.82s Sys=0.03s Real=0.48s
[2019-06-24T14:07:56.343+0000][1][safepoint    ] Application time: 0.0718892 seconds
[2019-06-24T14:07:56.343+0000][1][safepoint    ] Entering safepoint region: CollectForMetadataAllocation
[2019-06-24T14:07:56.343+0000][1][safepoint    ] Leaving safepoint region
[2019-06-24T14:07:56.343+0000][1][safepoint    ] Total time for which application threads were stopped: 0.0002388 seconds, Stopping threads took: 0.0000295 seconds
[2019-06-24T14:07:56.361+0000][1][safepoint    ] Application time: 0.0177282 seconds
[2019-06-24T14:07:56.369+0000][1][safepoint    ] Entering safepoint region: CMS_Final_Remark
[2019-06-24T14:07:56.369+0000][1][gc,start     ] GC(10) Pause Remark
[2019-06-24T14:07:56.422+0000][1][gc           ] GC(10) Pause Remark 53M->53M(247M) 53.156ms
[2019-06-24T14:07:56.427+0000][1][gc,cpu       ] GC(10) User=0.11s Sys=0.00s Real=0.06s
[2019-06-24T14:07:56.427+0000][1][safepoint    ] Leaving safepoint region
[2019-06-24T14:07:56.427+0000][1][safepoint    ] Total time for which application threads were stopped: 0.0657613 seconds, Stopping threads took: 0.0080006 seconds
[2019-06-24T14:07:56.433+0000][1][gc           ] GC(10) Concurrent Sweep
[2019-06-24T14:07:56.448+0000][1][gc           ] GC(10) Concurrent Sweep 14.921ms
[2019-06-24T14:07:56.448+0000][1][gc,cpu       ] GC(10) User=0.02s Sys=0.00s Real=0.01s
[2019-06-24T14:07:56.448+0000][1][gc           ] GC(10) Concurrent Reset
[2019-06-24T14:07:56.449+0000][1][gc           ] GC(10) Concurrent Reset 0.462ms
[2019-06-24T14:07:56.449+0000][1][gc,cpu       ] GC(10) User=0.00s Sys=0.00s Real=0.00s
[2019-06-24T14:07:56.449+0000][1][gc,heap      ] GC(10) Old: 13994K->13968K(174784K)
[2019-06-24T14:07:57.275+0000][1][safepoint    ] Application time: 0.8483884 seconds
[2019-06-24T14:07:57.275+0000][1][safepoint    ] Entering safepoint region: Deoptimize
[2019-06-24T14:07:57.277+0000][1][safepoint    ] Leaving safepoint region
[2019-06-24T14:07:57.277+0000][1][safepoint    ] Total time for which application threads were stopped: 0.0014390 seconds, Stopping threads took: 0.0000521 seconds
[2019-06-24T14:07:57.299+0000][1][safepoint    ] Application time: 0.0218425 seconds
[2019-06-24T14:07:57.299+0000][1][safepoint    ] Entering safepoint region: RevokeBias
[2019-06-24T14:07:57.299+0000][1][safepoint    ] Leaving safepoint region
[2019-06-24T14:07:57.299+0000][1][safepoint    ] Total time for which application threads were stopped: 0.0000876 seconds, Stopping threads took: 0.0000199 seconds
[2019-06-24T14:07:57.299+0000][1][safepoint    ] Application time: 0.0000761 seconds
[2019-06-24T14:07:57.299+0000][1][safepoint    ] Entering safepoint region: RevokeBias
[2019-06-24T14:07:57.299+0000][1][safepoint    ] Leaving safepoint region
[2019-06-24T14:07:57.299+0000][1][safepoint    ] Total time for which application threads were stopped: 0.0000588 seconds, Stopping threads took: 0.0000167 seconds
[2019-06-24T14:07:57.300+0000][1][safepoint    ] Application time: 0.0008245 seconds
[2019-06-24T14:07:57.300+0000][1][safepoint    ] Entering safepoint region: Deoptimize
[2019-06-24T14:07:57.300+0000][1][safepoint    ] Leaving safepoint region
[2019-06-24T14:07:57.300+0000][1][safepoint    ] Total time for which application threads were stopped: 0.0003843 seconds, Stopping threads took: 0.0000166 seconds
[2019-06-24T14:07:57.305+0000][1][safepoint    ] Application time: 0.0051557 seconds
[2019-06-24T14:07:57.306+0000][1][safepoint    ] Entering safepoint region: Deoptimize
[2019-06-24T14:07:57.306+0000][1][safepoint    ] Leaving safepoint region
[2019-06-24T14:07:57.306+0000][1][safepoint    ] Total time for which application threads were stopped: 0.0005422 seconds, Stopping threads took: 0.0001451 seconds
[2019-06-24T14:07:57.619+0000][1][safepoint    ] Application time: 0.3128917 seconds
[2019-06-24T14:07:57.619+0000][1][safepoint    ] Entering safepoint region: GenCollectForAllocation
[2019-06-24T14:07:57.619+0000][1][gc,start     ] GC(12) Pause Young (Allocation Failure)
[2019-06-24T14:07:57.619+0000][1][gc,task      ] GC(12) Using 5 workers of 8 for evacuation
[2019-06-24T14:07:57.638+0000][1][gc,age       ] GC(12) Desired survivor size 4456448 bytes, new threshold 5 (max threshold 6)
[2019-06-24T14:07:57.638+0000][1][gc,age       ] GC(12) Age table with threshold 5 (max threshold 6)
[2019-06-24T14:07:57.638+0000][1][gc,age       ] GC(12) - age   1:    3621208 bytes,    3621208 total
[2019-06-24T14:07:57.638+0000][1][gc,age       ] GC(12) - age   2:     344760 bytes,    3965968 total
[2019-06-24T14:07:57.638+0000][1][gc,age       ] GC(12) - age   3:     100176 bytes,    4066144 total
[2019-06-24T14:07:57.638+0000][1][gc,age       ] GC(12) - age   4:     340048 bytes,    4406192 total
[2019-06-24T14:07:57.638+0000][1][gc,age       ] GC(12) - age   5:     649192 bytes,    5055384 total
[2019-06-24T14:07:57.638+0000][1][gc,age       ] GC(12) - age   6:    1129216 bytes,    6184600 total
[2019-06-24T14:07:57.638+0000][1][gc,heap      ] GC(12) ParNew: 74460K->7314K(78656K)
[2019-06-24T14:07:57.638+0000][1][gc,heap      ] GC(12) CMS: 13968K->13968K(174784K)
[2019-06-24T14:07:57.638+0000][1][gc,metaspace ] GC(12) Metaspace: 26294K->26294K(1073152K)
[2019-06-24T14:07:57.638+0000][1][gc           ] GC(12) Pause Young (Allocation Failure) 86M->20M(247M) 19.061ms
[2019-06-24T14:07:57.638+0000][1][gc,cpu       ] GC(12) User=0.04s Sys=0.00s Real=0.02s
[2019-06-24T14:07:57.638+0000][1][safepoint    ] Leaving safepoint region
[2019-06-24T14:07:57.638+0000][1][safepoint    ] Total time for which application threads were stopped: 0.0192861 seconds, Stopping threads took: 0.0000726 seconds
[2019-06-24T14:07:58.645+0000][1][safepoint    ] Application time: 1.0068407 seconds
[2019-06-24T14:07:58.650+0000][1][safepoint    ] Entering safepoint region: Cleanup
[2019-06-24T14:07:58.651+0000][1][safepoint    ] Leaving safepoint region
[2019-06-24T14:07:58.651+0000][1][safepoint    ] Total time for which application threads were stopped: 0.0054919 seconds, Stopping threads took: 0.0051605 seconds
[2019-06-24T14:07:59.531+0000][1][safepoint    ] Application time: 0.8806708 seconds
[2019-06-24T14:07:59.531+0000][1][safepoint    ] Entering safepoint region: Deoptimize
[2019-06-24T14:07:59.532+0000][1][safepoint    ] Leaving safepoint region
[2019-06-24T14:07:59.532+0000][1][safepoint    ] Total time for which application threads were stopped: 0.0006017 seconds, Stopping threads took: 0.0000230 seconds
[2019-06-24T14:07:59.923+0000][1][safepoint    ] Application time: 0.3906761 seconds
[2019-06-24T14:07:59.923+0000][1][safepoint    ] Entering safepoint region: GenCollectForAllocation
[2019-06-24T14:07:59.923+0000][1][gc,start     ] GC(13) Pause Young (Allocation Failure)
[2019-06-24T14:07:59.923+0000][1][gc,task      ] GC(13) Using 5 workers of 8 for evacuation
[2019-06-24T14:08:00.025+0000][1][gc,age       ] GC(13) Desired survivor size 4456448 bytes, new threshold 1 (max threshold 6)
[2019-06-24T14:08:00.025+0000][1][gc,age       ] GC(13) Age table with threshold 1 (max threshold 6)
[2019-06-24T14:08:00.025+0000][1][gc,age       ] GC(13) - age   1:    4897256 bytes,    4897256 total
[2019-06-24T14:08:00.025+0000][1][gc,age       ] GC(13) - age   2:    3169616 bytes,    8066872 total
[2019-06-24T14:08:00.025+0000][1][gc,age       ] GC(13) - age   3:     344760 bytes,    8411632 total
[2019-06-24T14:08:00.025+0000][1][gc,age       ] GC(13) - age   4:     100176 bytes,    8511808 total
[2019-06-24T14:08:00.025+0000][1][gc,age       ] GC(13) - age   5:     340048 bytes,    8851856 total
[2019-06-24T14:08:00.025+0000][1][gc,heap      ] GC(13) ParNew: 77266K->8704K(78656K)
[2019-06-24T14:08:00.025+0000][1][gc,heap      ] GC(13) CMS: 13968K->25473K(174784K)
[2019-06-24T14:08:00.025+0000][1][gc,metaspace ] GC(13) Metaspace: 26927K->26927K(1075200K)
[2019-06-24T14:08:00.025+0000][1][gc           ] GC(13) Pause Young (Allocation Failure) 89M->33M(247M) 101.940ms
[2019-06-24T14:08:00.025+0000][1][gc,cpu       ] GC(13) User=0.14s Sys=0.00s Real=0.10s
[2019-06-24T14:08:00.025+0000][1][safepoint    ] Leaving safepoint region
[2019-06-24T14:08:00.025+0000][1][safepoint    ] Total time for which application threads were stopped: 0.1021647 seconds, Stopping threads took: 0.0000572 seconds
[2019-06-24T14:08:01.041+0000][1][safepoint    ] Application time: 1.0161598 seconds
[2019-06-24T14:08:01.044+0000][1][safepoint    ] Entering safepoint region: Cleanup
[2019-06-24T14:08:01.044+0000][1][safepoint    ] Leaving safepoint region
[2019-06-24T14:08:01.044+0000][1][safepoint    ] Total time for which application threads were stopped: 0.0025726 seconds, Stopping threads took: 0.0025197 seconds
[2019-06-24T14:08:01.357+0000][1][safepoint    ] Application time: 0.3134523 seconds
[2019-06-24T14:08:01.357+0000][1][safepoint    ] Entering safepoint region: GenCollectForAllocation
[2019-06-24T14:08:01.357+0000][1][gc,start     ] GC(14) Pause Young (Allocation Failure)
[2019-06-24T14:08:01.357+0000][1][gc,task      ] GC(14) Using 5 workers of 8 for evacuation
[2019-06-24T14:08:01.507+0000][1][gc,age       ] GC(14) Desired survivor size 4456448 bytes, new threshold 1 (max threshold 6)
[2019-06-24T14:08:01.507+0000][1][gc,age       ] GC(14) Age table with threshold 1 (max threshold 6)
[2019-06-24T14:08:01.507+0000][1][gc,age       ] GC(14) - age   1:    8912656 bytes,    8912656 total
[2019-06-24T14:08:01.507+0000][1][gc,heap      ] GC(14) ParNew: 78656K->8704K(78656K)
[2019-06-24T14:08:01.507+0000][1][gc,heap      ] GC(14) CMS: 25473K->38688K(174784K)
[2019-06-24T14:08:01.507+0000][1][gc,metaspace ] GC(14) Metaspace: 26965K->26965K(1075200K)
[2019-06-24T14:08:01.507+0000][1][gc           ] GC(14) Pause Young (Allocation Failure) 101M->46M(247M) 149.764ms
[2019-06-24T14:08:01.507+0000][1][gc,cpu       ] GC(14) User=0.23s Sys=0.00s Real=0.15s
[2019-06-24T14:08:01.507+0000][1][safepoint    ] Leaving safepoint region
[2019-06-24T14:08:01.507+0000][1][safepoint    ] Total time for which application threads were stopped: 0.1499532 seconds, Stopping threads took: 0.0000284 seconds
[2019-06-24T14:08:01.750+0000][1][safepoint    ] Application time: 0.2423161 seconds
[2019-06-24T14:08:01.757+0000][1][safepoint    ] Entering safepoint region: RevokeBias
[2019-06-24T14:08:01.757+0000][1][safepoint    ] Leaving safepoint region
[2019-06-24T14:08:01.757+0000][1][safepoint    ] Total time for which application threads were stopped: 0.0077423 seconds, Stopping threads took: 0.0076113 seconds
